Timestamp,Machine_ID,Run_ID,Mode,BENEFIT_TO_COST_RATIO,COST,NUM_IGSS,NUM_UC,NUM_D,NUM_ROUNDS,INITIAL_ENDOWMENT,ENDOWMENT_FRACTION,EXECUTION_ERROR_RATE,PERCEPTION_ERROR_RATE,POP_SIZE,MAX_GENS,PARSIMONY_TAX,CXPB,MUTPB,TOURNAMENT_SIZE,HOF_SIZE,INIT_METHOD,TREE_MIN_DEPTH,TREE_MAX_DEPTH,STATIC_DEPTH_LIMIT,SEED,CONFIG_GROUP,REPETITION,Best_Act_Raw,Best_Act_SymPy,Identified_Action,Best_Ass_Raw,Best_Ass_SymPy,Identified_Assessment,iGSS_Max_Fitness,iGSS_Avg_Fitness,UC_Fitness,D_Fitness,Control_Baseline
2026-05-04_09-56,Local_VSCode,DR3_Config_36_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,35046,Config_36,5,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"mul(-10, -10)",100,Paranoid (Remember Everyone),11.77,11.31,0.53,0.0,10.0
2026-05-04_09-56,Local_VSCode,DR3_Config_37_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36042,Config_37,1,"mul(PartnerInMemory, -10)",-10*PartnerInMemory,Unconditional Defector (ALL-D),"add(DonorInMemory, 1)",DonorInMemory + 1,Paranoid (Remember Everyone),12.67,10.86,-2.67,0.0,9.8
2026-05-04_09-56,Local_VSCode,DR3_Config_37_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36043,Config_37,2,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"add(sub(0, -1), sub(sub(0, sub(DonorInMemory, DonorInMemory)), DonorAction))",1 - DonorAction,Strict Ledger (TFT Base),13.8,11.9,-2.8,0.0,10.32
2026-05-04_09-57,Local_VSCode,DR3_Config_37_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36044,Config_37,3,"add(PartnerInMemory, 10)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"sub(DonorInMemory, DonorInMemory)",0,Amnesia (Remember No One),12.6,10.77,7.4,0.0,10.08
2026-05-04_09-57,Local_VSCode,DR3_Config_37_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36045,Config_37,4,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"add(0, 0)",0,Amnesia (Remember No One),12.4,10.9,-2.4,0.0,9.52
2026-05-04_09-57,Local_VSCode,DR3_Config_37_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,36046,Config_37,5,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),13.67,11.75,-2.67,0.0,8.72
2026-05-04_09-57,Local_VSCode,DR3_Config_38_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37042,Config_38,1,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),13.37,12.0,-2.33,0.0,10.32
2026-05-04_09-58,Local_VSCode,DR3_Config_38_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37043,Config_38,2,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"sub(mul(-10, DonorAction), -10)",10 - 10*DonorAction,Strict Ledger (TFT Base),13.27,11.65,-2.0,0.0,10.68
2026-05-04_09-58,Local_VSCode,DR3_Config_38_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37044,Config_38,3,"mul(sub(PartnerInMemory, PartnerInMemory), PartnerInMemory)",0,Unconditional Defector (ALL-D),"sub(DonorInMemory, DonorInMemory)",0,Amnesia (Remember No One),12.6,11.0,-2.6,0.0,9.48
2026-05-04_09-58,Local_VSCode,DR3_Config_38_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37045,Config_38,4,"add(-10, 10)",0,Unconditional Defector (ALL-D),"add(1, 10)",11,Paranoid (Remember Everyone),12.6,11.08,-2.6,0.0,9.16
2026-05-04_09-58,Local_VSCode,DR3_Config_38_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,37046,Config_38,5,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"sub(DonorAction, DonorAction)",0,Amnesia (Remember No One),13.13,11.09,-3.13,0.0,8.76
2026-05-04_09-58,Local_VSCode,DR3_Config_39_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38042,Config_39,1,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),13.1,11.56,-2.07,0.0,10.04
2026-05-04_09-59,Local_VSCode,DR3_Config_39_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38043,Config_39,2,"add(-1, -1)",-2,Unconditional Defector (ALL-D),"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),12.53,10.89,-2.53,0.0,10.24
2026-05-04_09-59,Local_VSCode,DR3_Config_39_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38044,Config_39,3,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),13.2,11.51,-1.87,0.0,8.84
2026-05-04_09-59,Local_VSCode,DR3_Config_39_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38045,Config_39,4,"add(1, 1)",2,Unconditional Cooperator (ALL-C),"mul(0, -10)",0,Amnesia (Remember No One),12.93,10.85,7.07,0.0,9.68
2026-05-04_09-59,Local_VSCode,DR3_Config_39_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,38046,Config_39,5,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),13.23,11.42,-2.33,0.0,10.24
2026-05-04_10-00,Local_VSCode,DR3_Config_40_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,39042,Config_40,1,"sub(PartnerInMemory, -10)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"sub(10, DonorAction)",10 - DonorAction,Paranoid (Remember Everyone),12.6,10.96,7.4,0.0,10.72
2026-05-04_10-00,Local_VSCode,DR3_Config_40_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,39043,Config_40,2,"sub(1, 1)",0,Unconditional Defector (ALL-D),"add(DonorAction, DonorAction)",2*DonorAction,"Novel Mem: (True, True, False, False)",12.4,10.86,-2.4,0.0,9.8
2026-05-04_10-00,Local_VSCode,DR3_Config_40_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,39044,Config_40,3,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),13.73,11.77,-2.6,0.0,9.24
2026-05-04_10-00,Local_VSCode,DR3_Config_40_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,39045,Config_40,4,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),13.0,11.59,-1.87,0.0,9.4
2026-05-04_10-00,Local_VSCode,DR3_Config_40_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,39046,Config_40,5,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),13.13,11.62,-2.2,0.0,9.84
2026-05-04_10-01,Local_VSCode,DR3_Config_41_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,40042,Config_41,1,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"add(sub(1, DonorAction), sub(sub(1, DonorAction), DonorAction))",2 - 3*DonorAction,Strict Ledger (TFT Base),132.67,127.92,-10.07,0.0,102.64
2026-05-04_10-01,Local_VSCode,DR3_Config_41_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,40043,Config_41,2,"mul(PartnerInMemory, add(sub(mul(PartnerInMemory, PartnerInMemory), sub(-1, -10)), add(mul(PartnerInMemory, PartnerInMemory), add(-1, 1))))",PartnerInMemory*(2*PartnerInMemory**2 - 9),Unconditional Defector (ALL-D),"add(DonorAction, sub(10, DonorAction))",10,Paranoid (Remember Everyone),112.4,105.38,-12.4,0.0,100.32
2026-05-04_10-01,Local_VSCode,DR3_Config_41_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,40044,Config_41,3,"sub(PartnerInMemory, 0)",PartnerInMemory,Anti-Tit-for-Tat,"add(add(add(10, 1), add(mul(DonorInMemory, DonorAction), mul(DonorInMemory, DonorAction))), mul(add(1, DonorAction), sub(DonorInMemory, 10)))",3*DonorAction*DonorInMemory - 10*DonorAction + DonorInMemory + 1,Strict Ledger (TFT Base),130.03,120.25,-6.8,0.0,96.76
2026-05-04_10-01,Local_VSCode,DR3_Config_41_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,40045,Config_41,4,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"mul(sub(add(DonorInMemory, 1), DonorAction), add(DonorInMemory, 1))",(DonorInMemory + 1)*(-DonorAction + DonorInMemory + 1),Unforgiving (Grim Trigger),130.67,117.25,-8.93,0.0,101.04
2026-05-04_10-01,Local_VSCode,DR3_Config_41_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,40046,Config_41,5,"mul(sub(1, 10), 1)",-9,Unconditional Defector (ALL-D),"sub(DonorInMemory, DonorInMemory)",0,Amnesia (Remember No One),110.6,106.23,-10.6,0.0,100.52
2026-05-04_10-01,Local_VSCode,DR3_Config_42_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,41042,Config_42,1,"mul(PartnerInMemory, add(mul(-10, PartnerInMemory), -10))",-10*PartnerInMemory*(PartnerInMemory + 1),Unconditional Defector (ALL-D),"sub(DonorInMemory, DonorInMemory)",0,Amnesia (Remember No One),110.27,107.3,-10.27,0.0,104.84
2026-05-04_10-02,Local_VSCode,DR3_Config_42_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,41043,Config_42,2,"mul(0, 0)",0,Unconditional Defector (ALL-D),"add(DonorInMemory, DonorInMemory)",2*DonorInMemory,Sticky Memory (Ignore actions entirely),110.87,106.33,-10.87,0.0,103.44
2026-05-04_10-02,Local_VSCode,DR3_Config_42_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,41044,Config_42,3,"mul(mul(add(PartnerInMemory, PartnerInMemory), -1), sub(-1, 0))",2*PartnerInMemory,Anti-Tit-for-Tat,"sub(add(DonorInMemory, DonorInMemory), sub(add(DonorAction, DonorAction), 1))",-2*DonorAction + 2*DonorInMemory + 1,Unforgiving (Grim Trigger),131.37,116.09,-9.53,0.0,101.52
2026-05-04_10-02,Local_VSCode,DR3_Config_42_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,41045,Config_42,4,"mul(-1, PartnerInMemory)",-PartnerInMemory,Unconditional Defector (ALL-D),"mul(DonorAction, DonorAction)",DonorAction**2,"Novel Mem: (True, True, False, False)",110.4,103.78,-10.4,0.0,100.56
2026-05-04_10-02,Local_VSCode,DR3_Config_42_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,41046,Config_42,5,"mul(1, sub(1, PartnerInMemory))",1 - PartnerInMemory,Tit-for-Tat,"mul(DonorAction, DonorAction)",DonorAction**2,"Novel Mem: (True, True, False, False)",125.57,116.6,10.67,0.0,103.04
2026-05-04_10-02,Local_VSCode,DR3_Config_43_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,42042,Config_43,1,"mul(-1, PartnerInMemory)",-PartnerInMemory,Unconditional Defector (ALL-D),"sub(DonorInMemory, DonorAction)",-DonorAction + DonorInMemory,"Novel Mem: (False, False, True, False)",109.13,105.92,-9.13,0.0,100.04
2026-05-04_10-02,Local_VSCode,DR3_Config_43_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,42043,Config_43,2,"add(PartnerInMemory, -1)",PartnerInMemory - 1,Unconditional Defector (ALL-D),"sub(DonorAction, mul(DonorAction, DonorInMemory))",DonorAction*(1 - DonorInMemory),"Novel Mem: (False, True, False, False)",112.13,107.23,-12.13,0.0,100.72
2026-05-04_10-03,Local_VSCode,DR3_Config_43_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,42044,Config_43,3,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),108.67,102.87,-8.67,0.0,101.52
2026-05-04_10-03,Local_VSCode,DR3_Config_43_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,42045,Config_43,4,"mul(PartnerInMemory, -10)",-10*PartnerInMemory,Unconditional Defector (ALL-D),"add(0, 0)",0,Amnesia (Remember No One),111.27,106.13,-11.27,0.0,95.96
2026-05-04_10-03,Local_VSCode,DR3_Config_43_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,42046,Config_43,5,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"add(-10, 0)",-10,Amnesia (Remember No One),110.07,102.55,-10.07,0.0,103.64
2026-05-04_10-03,Local_VSCode,DR3_Config_44_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,43042,Config_44,1,"mul(0, 0)",0,Unconditional Defector (ALL-D),"sub(DonorAction, DonorAction)",0,Amnesia (Remember No One),109.6,108.05,-9.6,0.0,102.64
2026-05-04_10-03,Local_VSCode,DR3_Config_44_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,43043,Config_44,2,"sub(1, PartnerInMemory)",1 - PartnerInMemory,Tit-for-Tat,"mul(DonorAction, DonorAction)",DonorAction**2,"Novel Mem: (True, True, False, False)",126.87,119.04,9.47,0.0,98.84
2026-05-04_10-03,Local_VSCode,DR3_Config_44_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,43044,Config_44,3,"sub(-10, -10)",0,Unconditional Defector (ALL-D),"sub(DonorAction, DonorAction)",0,Amnesia (Remember No One),110.27,108.63,-10.27,0.0,101.16
2026-05-04_10-03,Local_VSCode,DR3_Config_44_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,43045,Config_44,4,"sub(PartnerInMemory, PartnerInMemory)",0,Unconditional Defector (ALL-D),"mul(DonorInMemory, 10)",10*DonorInMemory,Sticky Memory (Ignore actions entirely),110.67,105.88,-10.67,0.0,100.92
2026-05-04_10-04,Local_VSCode,DR3_Config_44_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,43046,Config_44,5,"add(-10, -10)",-20,Unconditional Defector (ALL-D),"add(-10, -10)",-20,Amnesia (Remember No One),109.13,107.95,-9.13,0.0,100.6
2026-05-04_10-05,Local_VSCode,DR3_Config_45_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,44042,Config_45,1,"add(-1, -1)",-2,Unconditional Defector (ALL-D),"sub(DonorInMemory, DonorInMemory)",0,Amnesia (Remember No One),112.53,106.24,-12.53,0.0,98.44
2026-05-04_10-06,Local_VSCode,DR3_Config_45_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,44043,Config_45,2,"mul(1, PartnerInMemory)",PartnerInMemory,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),132.93,118.83,-10.93,0.0,98.72
2026-05-04_10-08,Local_VSCode,DR3_Config_45_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,44044,Config_45,3,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"add(1, sub(DonorInMemory, DonorAction))",-DonorAction + DonorInMemory + 1,Unforgiving (Grim Trigger),132.9,122.32,-11.27,0.0,101.72
2026-05-04_10-09,Local_VSCode,DR3_Config_45_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,44045,Config_45,4,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"add(sub(mul(DonorInMemory, DonorInMemory), sub(DonorAction, 1)), mul(DonorAction, DonorInMemory))",DonorAction*DonorInMemory - DonorAction + DonorInMemory**2 + 1,Unforgiving (Grim Trigger),135.0,121.93,-11.2,0.0,99.6
2026-05-04_10-11,Local_VSCode,DR3_Config_45_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,44046,Config_45,5,"sub(1, PartnerInMemory)",1 - PartnerInMemory,Tit-for-Tat,"sub(DonorAction, mul(DonorAction, -10))",11*DonorAction,"Novel Mem: (True, True, False, False)",130.23,112.45,5.87,0.0,103.0
2026-05-04_10-12,Local_VSCode,DR3_Config_46_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,45042,Config_46,1,"mul(PartnerInMemory, add(mul(mul(PartnerInMemory, add(-1, PartnerInMemory)), PartnerInMemory), add(PartnerInMemory, PartnerInMemory)))",PartnerInMemory**2*(PartnerInMemory*(PartnerInMemory - 1) + 2),Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),133.97,122.02,-10.8,0.0,100.08
2026-05-04_10-13,Local_VSCode,DR3_Config_46_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,45043,Config_46,2,"sub(add(add(add(PartnerInMemory, 1), mul(0, PartnerInMemory)), mul(0, PartnerInMemory)), add(add(PartnerInMemory, 0), add(PartnerInMemory, PartnerInMemory)))",1 - 2*PartnerInMemory,Tit-for-Tat,"add(DonorAction, DonorAction)",2*DonorAction,"Novel Mem: (True, True, False, False)",130.0,116.52,4.4,0.0,98.92
2026-05-04_10-15,Local_VSCode,DR3_Config_46_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,45044,Config_46,3,"add(mul(add(mul(-10, 10), mul(-1, PartnerInMemory)), mul(sub(PartnerInMemory, 1), add(sub(PartnerInMemory, 1), 10))), -1)",-(PartnerInMemory - 1)*(PartnerInMemory + 9)*(PartnerInMemory + 100) - 1,Tit-for-Tat,"add(DonorAction, DonorInMemory)",DonorAction + DonorInMemory,"Novel Mem: (True, True, True, False)",129.47,115.01,5.6,0.0,99.04
2026-05-04_10-16,Local_VSCode,DR3_Config_46_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,45045,Config_46,4,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"sub(DonorInMemory, sub(add(sub(sub(-1, add(0, DonorInMemory)), add(0, DonorInMemory)), DonorAction), add(DonorInMemory, DonorInMemory)))",-DonorAction + 5*DonorInMemory + 1,Unforgiving (Grim Trigger),133.13,123.15,-11.2,0.0,102.24
2026-05-04_10-18,Local_VSCode,DR3_Config_46_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,45046,Config_46,5,"mul(mul(-1, 10), sub(PartnerInMemory, 1))",10 - 10*PartnerInMemory,Tit-for-Tat,"add(mul(DonorAction, DonorAction), DonorAction)",DonorAction*(DonorAction + 1),"Novel Mem: (True, True, False, False)",128.7,117.07,7.6,0.0,102.6
2026-05-04_10-19,Local_VSCode,DR3_Config_47_R1,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,46042,Config_47,1,"add(PartnerInMemory, PartnerInMemory)",2*PartnerInMemory,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),132.77,120.66,-10.73,0.0,100.36
2026-05-04_10-20,Local_VSCode,DR3_Config_47_R2,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,46043,Config_47,2,"sub(1, PartnerInMemory)",1 - PartnerInMemory,Tit-for-Tat,"mul(DonorAction, DonorAction)",DonorAction**2,"Novel Mem: (True, True, False, False)",127.97,116.29,7.2,0.0,101.28
2026-05-04_10-22,Local_VSCode,DR3_Config_47_R3,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,46044,Config_47,3,"sub(1, PartnerInMemory)",1 - PartnerInMemory,Tit-for-Tat,"add(DonorAction, DonorAction)",2*DonorAction,"Novel Mem: (True, True, False, False)",129.2,117.66,4.6,0.0,98.56
2026-05-04_10-23,Local_VSCode,DR3_Config_47_R4,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,46045,Config_47,4,"mul(add(PartnerInMemory, -1), -10)",10 - 10*PartnerInMemory,Tit-for-Tat,"add(DonorAction, DonorInMemory)",DonorAction + DonorInMemory,"Novel Mem: (True, True, True, False)",128.43,117.73,5.33,0.0,101.84
2026-05-04_10-25,Local_VSCode,DR3_Config_47_R5,Direct Reciprocity Mode 3 (Co-Evolution),2,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,46046,Config_47,5,"mul(PartnerInMemory, PartnerInMemory)",PartnerInMemory**2,Anti-Tit-for-Tat,"sub(1, DonorAction)",1 - DonorAction,Strict Ledger (TFT Base),133.47,122.96,-11.4,0.0,101.64
