Timestamp,Machine_ID,Run_ID,Mode,BENEFIT_TO_COST_RATIO,COST,NUM_IGSS,NUM_UC,NUM_D,NUM_ROUNDS,INITIAL_ENDOWMENT,ENDOWMENT_FRACTION,EXECUTION_ERROR_RATE,PERCEPTION_ERROR_RATE,POP_SIZE,MAX_GENS,PARSIMONY_TAX,CXPB,MUTPB,TOURNAMENT_SIZE,HOF_SIZE,INIT_METHOD,TREE_MIN_DEPTH,TREE_MAX_DEPTH,STATIC_DEPTH_LIMIT,SEED,CONFIG_GROUP,REPETITION,Best_Act_Raw,Best_Act_SymPy,Identified_Action,Best_Ass_Raw,Best_Ass_SymPy,Identified_Assessment,iGSS_Max_Fitness,iGSS_Avg_Fitness,UC_Fitness,D_Fitness,Control_Baseline
2026-05-03_03-21,Local_VSCode,IR3_Config_70_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,69044,Config_70,3,"sub(PartnerStanding, -10)",PartnerStanding + 10,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,40.0,37.25,0.0,0.0,40.0
2026-05-03_03-21,Local_VSCode,IR3_Config_70_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,69045,Config_70,4,"sub(PartnerStanding, 0)",PartnerStanding,Strict Discriminator,"mul(RecipientStanding, DonorAction)",DonorAction*RecipientStanding,Shunning,40.0,38.0,0.0,0.0,40.0
2026-05-03_03-21,Local_VSCode,IR3_Config_70_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,69046,Config_70,5,"sub(1, -1)",2,Unconditional Cooperator (ALL-C),"mul(-10, DonorAction)",-10*DonorAction,Unconditional Bad,40.0,39.58,0.0,0.0,40.0
2026-05-03_03-22,Local_VSCode,IR3_Config_71_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,70042,Config_71,1,"sub(PartnerStanding, -1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"sub(10, RecipientStanding)",10 - RecipientStanding,Unconditional Good,40.0,37.22,0.0,0.0,40.0
2026-05-03_03-22,Local_VSCode,IR3_Config_71_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,70043,Config_71,2,"mul(-1, -1)",1,Unconditional Cooperator (ALL-C),"add(RecipientStanding, -10)",RecipientStanding - 10,Unconditional Bad,40.0,36.4,0.0,0.0,40.0
2026-05-03_03-22,Local_VSCode,IR3_Config_71_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,70044,Config_71,3,"sub(-1, -10)",9,Unconditional Cooperator (ALL-C),"sub(DonorAction, RecipientStanding)",DonorAction - RecipientStanding,"Novel Ass: (False, True, False, False)",40.0,33.82,0.0,0.0,40.0
2026-05-03_03-22,Local_VSCode,IR3_Config_71_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,70045,Config_71,4,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(RecipientStanding, 1)",RecipientStanding,"Novel Ass: (True, False, True, False)",40.0,36.44,0.0,0.0,40.0
2026-05-03_03-22,Local_VSCode,IR3_Config_71_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,70046,Config_71,5,"add(0, 1)",1,Unconditional Cooperator (ALL-C),"sub(DonorAction, RecipientStanding)",DonorAction - RecipientStanding,"Novel Ass: (False, True, False, False)",40.0,37.18,0.0,0.0,40.0
2026-05-03_03-22,Local_VSCode,IR3_Config_72_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,71042,Config_72,1,"sub(PartnerStanding, -1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"sub(-1, -1)",0,Unconditional Bad,40.0,35.6,0.0,0.0,40.0
2026-05-03_03-22,Local_VSCode,IR3_Config_72_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,71043,Config_72,2,"mul(1, PartnerStanding)",PartnerStanding,Strict Discriminator,"add(RecipientStanding, RecipientStanding)",2*RecipientStanding,"Novel Ass: (True, False, True, False)",40.0,38.04,0.0,0.0,40.0
2026-05-03_03-22,Local_VSCode,IR3_Config_72_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,71044,Config_72,3,"add(1, 1)",2,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Unconditional Bad,40.0,38.19,0.0,0.0,40.0
2026-05-03_03-23,Local_VSCode,IR3_Config_72_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,71045,Config_72,4,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"sub(DonorAction, -10)",DonorAction + 10,Unconditional Good,40.0,33.09,0.0,0.0,40.0
2026-05-03_03-23,Local_VSCode,IR3_Config_72_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,71046,Config_72,5,"sub(PartnerStanding, -10)",PartnerStanding + 10,Unconditional Cooperator (ALL-C),"mul(RecipientStanding, -1)",-RecipientStanding,Unconditional Bad,40.0,36.0,0.0,0.0,40.0
2026-05-03_03-23,Local_VSCode,IR3_Config_73_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,72042,Config_73,1,"mul(10, 10)",100,Unconditional Cooperator (ALL-C),"mul(-10, 10)",-100,Unconditional Bad,400.0,400.0,0.0,0.0,400.0
2026-05-03_03-23,Local_VSCode,IR3_Config_73_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,72043,Config_73,2,"sub(PartnerStanding, -10)",PartnerStanding + 10,Unconditional Cooperator (ALL-C),"sub(DonorAction, -10)",DonorAction + 10,Unconditional Good,400.0,400.0,0.0,0.0,400.0
2026-05-03_03-23,Local_VSCode,IR3_Config_73_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,72044,Config_73,3,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,400.0,400.0,0.0,0.0,400.0
2026-05-03_03-23,Local_VSCode,IR3_Config_73_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,72045,Config_73,4,"add(1, 10)",11,Unconditional Cooperator (ALL-C),"add(RecipientStanding, DonorAction)",DonorAction + RecipientStanding,"Novel Ass: (True, True, True, False)",400.0,339.93,0.0,0.0,400.0
2026-05-03_03-23,Local_VSCode,IR3_Config_73_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,72046,Config_73,5,"sub(PartnerStanding, -1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"sub(1, RecipientStanding)",1 - RecipientStanding,"Novel Ass: (False, True, False, True)",400.0,400.0,0.0,0.0,400.0
2026-05-03_03-23,Local_VSCode,IR3_Config_74_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,73042,Config_74,1,"sub(PartnerStanding, -1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"sub(0, RecipientStanding)",-RecipientStanding,Unconditional Bad,400.0,400.0,0.0,0.0,400.0
2026-05-03_03-23,Local_VSCode,IR3_Config_74_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,73043,Config_74,2,"add(0, 1)",1,Unconditional Cooperator (ALL-C),"sub(RecipientStanding, RecipientStanding)",0,Unconditional Bad,400.0,360.17,0.0,0.0,400.0
2026-05-03_03-23,Local_VSCode,IR3_Config_74_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,73044,Config_74,3,"add(0, PartnerStanding)",PartnerStanding,Strict Discriminator,"sub(RecipientStanding, -1)",RecipientStanding + 1,Unconditional Good,400.0,320.36,0.0,0.0,400.0
2026-05-03_03-23,Local_VSCode,IR3_Config_74_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,73045,Config_74,4,"add(0, 1)",1,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Unconditional Bad,400.0,400.0,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_74_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,73046,Config_74,5,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,400.0,360.17,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_75_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,74042,Config_75,1,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(DonorAction, RecipientStanding)",DonorAction*RecipientStanding,Shunning,400.0,360.19,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_75_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,74043,Config_75,2,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(DonorAction, -1)",DonorAction + 1,Unconditional Good,400.0,400.0,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_75_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,74044,Config_75,3,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,400.0,320.21,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_75_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,74045,Config_75,4,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(DonorAction, RecipientStanding)",DonorAction + RecipientStanding,"Novel Ass: (True, True, True, False)",400.0,360.0,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_75_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,74046,Config_75,5,"mul(-1, -10)",10,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Unconditional Bad,400.0,400.0,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_76_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,75042,Config_76,1,"mul(-10, -1)",10,Unconditional Cooperator (ALL-C),"add(DonorAction, RecipientStanding)",DonorAction + RecipientStanding,"Novel Ass: (True, True, True, False)",400.0,400.0,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_76_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,75043,Config_76,2,"sub(PartnerStanding, -1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"mul(0, -1)",0,Unconditional Bad,400.0,280.17,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_76_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,75044,Config_76,3,"sub(10, PartnerStanding)",10 - PartnerStanding,Unconditional Cooperator (ALL-C),"add(-10, RecipientStanding)",RecipientStanding - 10,Unconditional Bad,400.0,240.0,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_76_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,75045,Config_76,4,"add(-1, 10)",9,Unconditional Cooperator (ALL-C),"sub(RecipientStanding, DonorAction)",-DonorAction + RecipientStanding,"Novel Ass: (False, False, True, False)",400.0,400.0,0.0,0.0,400.0
2026-05-03_03-24,Local_VSCode,IR3_Config_76_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,75046,Config_76,5,"sub(10, PartnerStanding)",10 - PartnerStanding,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,400.0,400.0,0.0,0.0,400.0
2026-05-03_03-25,Local_VSCode,IR3_Config_77_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,76042,Config_77,1,"sub(0, -10)",10,Unconditional Cooperator (ALL-C),"sub(DonorAction, 10)",DonorAction - 10,Unconditional Bad,400.0,368.06,0.0,0.0,400.0
2026-05-03_03-26,Local_VSCode,IR3_Config_77_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,76043,Config_77,2,"add(PartnerStanding, 1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"mul(DonorAction, 10)",10*DonorAction,Image Scoring,400.0,376.09,0.0,0.0,400.0
2026-05-03_03-27,Local_VSCode,IR3_Config_77_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,76044,Config_77,3,"add(PartnerStanding, 0)",PartnerStanding,Strict Discriminator,"sub(DonorAction, -1)",DonorAction + 1,Unconditional Good,400.0,376.02,0.0,0.0,400.0
2026-05-03_03-27,Local_VSCode,IR3_Config_77_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,76045,Config_77,4,"add(0, 10)",10,Unconditional Cooperator (ALL-C),"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,400.0,384.0,0.0,0.0,400.0
2026-05-03_03-28,Local_VSCode,IR3_Config_77_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,76046,Config_77,5,"sub(10, 1)",9,Unconditional Cooperator (ALL-C),"add(1, RecipientStanding)",RecipientStanding + 1,Unconditional Good,400.0,344.02,0.0,0.0,400.0
2026-05-03_03-29,Local_VSCode,IR3_Config_78_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,77042,Config_78,1,"sub(1, -1)",2,Unconditional Cooperator (ALL-C),"sub(RecipientStanding, 0)",RecipientStanding,"Novel Ass: (True, False, True, False)",400.0,375.98,0.0,0.0,400.0
2026-05-03_03-30,Local_VSCode,IR3_Config_78_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,77043,Config_78,2,"sub(PartnerStanding, 0)",PartnerStanding,Strict Discriminator,"add(DonorAction, RecipientStanding)",DonorAction + RecipientStanding,"Novel Ass: (True, True, True, False)",400.0,364.03,0.0,0.0,400.0
2026-05-03_03-30,Local_VSCode,IR3_Config_78_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,77044,Config_78,3,"add(1, PartnerStanding)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"mul(DonorAction, RecipientStanding)",DonorAction*RecipientStanding,Shunning,400.0,364.1,0.0,0.0,400.0
2026-05-03_03-31,Local_VSCode,IR3_Config_78_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,77045,Config_78,4,"add(PartnerStanding, 1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"add(1, DonorAction)",DonorAction + 1,Unconditional Good,400.0,388.02,0.0,0.0,400.0
2026-05-03_03-32,Local_VSCode,IR3_Config_78_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,77046,Config_78,5,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(RecipientStanding, DonorAction)",DonorAction + RecipientStanding,"Novel Ass: (True, True, True, False)",400.0,376.0,0.0,0.0,400.0
2026-05-03_03-32,Local_VSCode,IR3_Config_79_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,78042,Config_79,1,"mul(-1, -10)",10,Unconditional Cooperator (ALL-C),"add(0, 10)",10,Unconditional Good,400.0,344.0,0.0,0.0,400.0
2026-05-03_03-33,Local_VSCode,IR3_Config_79_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,78043,Config_79,2,"add(0, PartnerStanding)",PartnerStanding,Strict Discriminator,"sub(RecipientStanding, -10)",RecipientStanding + 10,Unconditional Good,400.0,380.03,0.0,0.0,400.0
2026-05-03_03-34,Local_VSCode,IR3_Config_79_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,78044,Config_79,3,"sub(PartnerStanding, -1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"mul(DonorAction, RecipientStanding)",DonorAction*RecipientStanding,Shunning,400.0,352.09,0.0,0.0,400.0
2026-05-03_03-35,Local_VSCode,IR3_Config_79_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,78045,Config_79,4,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(DonorAction, RecipientStanding)",DonorAction*RecipientStanding,Shunning,400.0,360.07,0.0,0.0,400.0
2026-05-03_03-35,Local_VSCode,IR3_Config_79_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,78046,Config_79,5,"add(PartnerStanding, 1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"add(DonorAction, RecipientStanding)",DonorAction + RecipientStanding,"Novel Ass: (True, True, True, False)",400.0,372.09,0.0,0.0,400.0
2026-05-03_03-36,Local_VSCode,IR3_Config_80_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,79042,Config_80,1,"add(PartnerStanding, 10)",PartnerStanding + 10,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,400.0,372.02,0.0,0.0,400.0
2026-05-03_03-37,Local_VSCode,IR3_Config_80_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,79043,Config_80,2,"add(10, 0)",10,Unconditional Cooperator (ALL-C),"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,400.0,384.0,0.0,0.0,400.0
2026-05-03_03-37,Local_VSCode,IR3_Config_80_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,79044,Config_80,3,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(1, -1)",2,Unconditional Good,400.0,364.04,0.0,0.0,400.0
2026-05-03_03-38,Local_VSCode,IR3_Config_80_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,79045,Config_80,4,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(10, RecipientStanding)",10*RecipientStanding,"Novel Ass: (True, False, True, False)",400.0,364.03,0.0,0.0,400.0
2026-05-03_03-39,Local_VSCode,IR3_Config_80_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,79046,Config_80,5,"mul(PartnerStanding, 1)",PartnerStanding,Strict Discriminator,"mul(RecipientStanding, DonorAction)",DonorAction*RecipientStanding,Shunning,400.0,364.06,0.0,0.0,400.0
2026-05-03_03-39,Local_VSCode,IR3_Config_81_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,80042,Config_81,1,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(10, 10)",20,Unconditional Good,17.83,16.88,0.0,22.17,18.62
2026-05-03_03-39,Local_VSCode,IR3_Config_81_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,80043,Config_81,2,"add(10, 10)",20,Unconditional Cooperator (ALL-C),"add(sub(DonorAction, RecipientStanding), RecipientStanding)",DonorAction,Image Scoring,17.5,14.72,0.0,22.5,18.5
2026-05-03_03-39,Local_VSCode,IR3_Config_81_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,80044,Config_81,3,"sub(add(sub(add(1, PartnerStanding), mul(PartnerStanding, PartnerStanding)), PartnerStanding), sub(-1, -1))",-PartnerStanding**2 + 2*PartnerStanding + 1,Unconditional Cooperator (ALL-C),"add(RecipientStanding, RecipientStanding)",2*RecipientStanding,"Novel Ass: (True, False, True, False)",20.5,13.16,0.0,19.5,19.42
2026-05-03_03-39,Local_VSCode,IR3_Config_81_R4,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,80045,Config_81,4,"sub(sub(PartnerStanding, PartnerStanding), add(-10, -10))",20,Unconditional Cooperator (ALL-C),"add(1, 1)",2,Unconditional Good,17.0,16.5,0.0,23.0,16.58
2026-05-03_03-39,Local_VSCode,IR3_Config_81_R5,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,80046,Config_81,5,"add(10, 10)",20,Unconditional Cooperator (ALL-C),"mul(-1, -1)",1,Unconditional Good,17.83,15.05,0.0,22.17,18.36
2026-05-03_03-39,Local_VSCode,IR3_Config_82_R1,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,81042,Config_82,1,"add(0, 10)",10,Unconditional Cooperator (ALL-C),"add(add(RecipientStanding, DonorAction), -1)",DonorAction + RecipientStanding - 1,Shunning,18.0,14.83,0.0,22.0,17.36
2026-05-03_03-39,Local_VSCode,IR3_Config_82_R2,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,81043,Config_82,2,"add(sub(mul(PartnerStanding, PartnerStanding), sub(10, PartnerStanding)), sub(add(0, 10), mul(PartnerStanding, PartnerStanding)))",PartnerStanding,Strict Discriminator,"sub(10, DonorAction)",10 - DonorAction,Unconditional Good,17.5,13.82,0.0,22.5,18.78
2026-05-03_03-39,Local_VSCode,IR3_Config_82_R3,Indirect Reciprocity Mode 3 (Co-Evolution),5,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,81044,Config_82,3,"sub(sub(10, -1), add(PartnerStanding, -1))",12 - PartnerStanding,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,17.17,16.13,0.0,22.83,16.26
